CustomerId,geography,Age,age_band,age_band_sort,Tenure,tenure_band,tenure_band_sort,NumOfProducts,product_segment,product_segment_sort,CreditScore,Balance,EstimatedSalary,Gender,HasCrCard,IsActiveMember,member_status,credit_card_status,is_churned,churn_label
15570360,France,35,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,641,0.0,125986.18,Female,0,0,Inactive,No Credit Card,0,Retained
15570379,Spain,51,45-60,3,3,Established (1-5 yr),2,1,1 Product,1,669,88827.53,85250.77,Male,0,0,Inactive,No Credit Card,1,Churned
15570414,Spain,41,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,618,115251.64,136435.75,Male,0,0,Inactive,No Credit Card,0,Retained
15570417,France,35,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,579,0.0,4460.2,Male,1,0,Inactive,Has Credit Card,0,Retained
15570485,Spain,40,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,558,161766.87,92378.54,Male,0,0,Inactive,No Credit Card,0,Retained
15570508,France,49,45-60,3,7,Loyal (5+ yr),3,1,1 Product,1,600,90218.9,91347.76,Male,1,0,Inactive,Has Credit Card,0,Retained
15570533,Germany,55,45-60,3,7,Loyal (5+ yr),3,1,1 Product,1,621,131033.76,75685.59,Female,0,1,Active,No Credit Card,1,Churned
15570601,France,47,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,785,122031.55,33823.5,Female,1,1,Active,Has Credit Card,1,Churned
15570629,Germany,72,60+,4,5,Established (1-5 yr),2,2,2 Products,2,655,138089.97,99920.41,Female,1,1,Active,Has Credit Card,0,Retained
15570681,France,24,Under 30,1,1,Established (1-5 yr),2,1,1 Product,1,560,116084.32,89734.7,Male,1,0,Inactive,Has Credit Card,0,Retained
15570769,France,69,60+,4,9,Loyal (5+ yr),3,1,1 Product,1,494,93320.8,24489.44,Male,1,1,Active,Has Credit Card,0,Retained
15570835,Germany,57,45-60,3,4,Established (1-5 yr),2,1,1 Product,1,491,112044.72,41229.73,Female,1,1,Active,Has Credit Card,1,Churned
15570855,France,38,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,670,0.0,77864.41,Male,1,1,Active,Has Credit Card,0,Retained
15570857,Germany,39,30-45,2,0,New (< 1 yr),1,2,2 Products,2,677,111213.64,147578.26,Female,1,1,Active,Has Credit Card,0,Retained
15570859,Germany,36,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,626,181671.16,57531.14,Male,1,1,Active,Has Credit Card,0,Retained
15570895,France,42,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,608,163548.07,38866.85,Male,1,0,Inactive,Has Credit Card,0,Retained
15570908,Spain,29,Under 30,1,7,Loyal (5+ yr),3,1,1 Product,1,687,93617.07,113050.92,Female,0,1,Active,No Credit Card,0,Retained
15570912,Germany,32,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,728,127772.1,152643.48,Female,1,1,Active,Has Credit Card,0,Retained
15570931,France,61,60+,4,5,Established (1-5 yr),2,1,1 Product,1,620,0.0,31641.52,Male,0,0,Inactive,No Credit Card,1,Churned
15570932,France,43,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,666,137780.74,119100.05,Male,1,1,Active,Has Credit Card,1,Churned
15570943,Germany,35,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,711,133607.75,120586.32,Female,1,1,Active,Has Credit Card,0,Retained
15570947,Spain,29,Under 30,1,7,Loyal (5+ yr),3,2,2 Products,2,615,143330.56,126396.01,Female,1,1,Active,Has Credit Card,0,Retained
15570970,France,42,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,647,0.0,51362.82,Female,1,1,Active,Has Credit Card,0,Retained
15570990,Spain,30,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,520,145222.99,145160.96,Female,0,0,Inactive,No Credit Card,0,Retained
15571002,France,44,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,706,129605.99,69865.49,Female,0,0,Inactive,No Credit Card,0,Retained
15571059,France,54,45-60,3,3,Established (1-5 yr),2,1,1 Product,1,734,0.0,130805.54,Female,1,0,Inactive,Has Credit Card,1,Churned
15571065,Spain,39,30-45,2,0,New (< 1 yr),1,2,2 Products,2,532,0.0,94977.3,Female,1,0,Inactive,Has Credit Card,0,Retained
15571081,France,41,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,773,190238.93,57549.65,Female,1,1,Active,Has Credit Card,0,Retained
15571121,France,50,45-60,3,8,Loyal (5+ yr),3,1,1 Product,1,670,138340.06,3159.15,Female,0,1,Active,No Credit Card,0,Retained
15571144,France,28,Under 30,1,10,Loyal (5+ yr),3,2,2 Products,2,655,0.0,126565.21,Male,0,1,Active,No Credit Card,0,Retained
15571148,Spain,21,Under 30,1,1,Established (1-5 yr),2,2,2 Products,2,645,0.0,28726.07,Female,0,0,Inactive,No Credit Card,0,Retained
15571193,Germany,42,30-45,2,0,New (< 1 yr),1,1,1 Product,1,579,144386.32,22497.1,Male,1,1,Active,Has Credit Card,1,Churned
15571221,Germany,58,45-60,3,7,Loyal (5+ yr),3,1,1 Product,1,747,116313.57,190696.35,Male,1,1,Active,Has Credit Card,1,Churned
15571244,Spain,33,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,809,0.0,141426.78,Female,0,1,Active,No Credit Card,0,Retained
15571261,Germany,35,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,714,126077.43,53954.24,Female,1,1,Active,Has Credit Card,0,Retained
15571281,France,28,Under 30,1,10,Loyal (5+ yr),3,1,1 Product,1,651,79562.98,74687.37,Male,1,1,Active,Has Credit Card,0,Retained
15571284,Germany,32,30-45,2,0,New (< 1 yr),1,2,2 Products,2,756,109528.16,56176.31,Male,1,1,Active,Has Credit Card,0,Retained
15571302,Germany,72,60+,4,5,Established (1-5 yr),2,1,1 Product,1,529,94216.05,78695.68,Male,1,1,Active,Has Credit Card,0,Retained
15571305,Germany,35,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,588,103060.63,179866.01,Female,1,0,Inactive,Has Credit Card,1,Churned
15571415,Germany,56,45-60,3,6,Loyal (5+ yr),3,1,1 Product,1,805,151802.29,46791.09,Male,1,0,Inactive,Has Credit Card,1,Churned
15571476,Spain,38,30-45,2,0,New (< 1 yr),1,1,1 Product,1,635,103257.14,158344.63,Male,0,0,Inactive,No Credit Card,0,Retained
15571529,Germany,48,45-60,3,7,Loyal (5+ yr),3,1,1 Product,1,650,138232.24,57594.78,Female,1,0,Inactive,Has Credit Card,0,Retained
15571550,France,39,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,699,0.0,80963.92,Male,1,0,Inactive,Has Credit Card,0,Retained
15571571,Germany,31,30-45,2,3,Established (1-5 yr),2,3,3+ Products,3,680,127331.46,176433.6,Female,1,1,Active,Has Credit Card,0,Retained
15571586,Spain,29,Under 30,1,3,Established (1-5 yr),2,1,1 Product,1,524,159035.45,2705.31,Male,1,0,Inactive,Has Credit Card,1,Churned
15571666,Germany,30,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,642,134497.27,43250.54,Male,0,0,Inactive,No Credit Card,0,Retained
15571689,France,37,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,740,0.0,27528.4,Female,1,1,Active,Has Credit Card,0,Retained
15571752,Germany,32,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,668,92041.87,43595.9,Female,1,1,Active,Has Credit Card,0,Retained
15571756,France,28,Under 30,1,5,Established (1-5 yr),2,1,1 Product,1,724,0.0,59351.68,Female,1,0,Inactive,Has Credit Card,0,Retained
15571778,France,55,45-60,3,10,Loyal (5+ yr),3,1,1 Product,1,817,117561.49,95941.55,Female,1,0,Inactive,Has Credit Card,1,Churned
15571816,Spain,70,60+,4,5,Established (1-5 yr),2,1,1 Product,1,850,0.0,705.18,Female,1,1,Active,Has Credit Card,0,Retained
15571843,Spain,24,Under 30,1,1,Established (1-5 yr),2,1,1 Product,1,486,0.0,98802.76,Male,1,0,Inactive,Has Credit Card,0,Retained
15571869,Germany,50,45-60,3,4,Established (1-5 yr),2,1,1 Product,1,669,112650.89,166386.22,Female,0,0,Inactive,No Credit Card,1,Churned
15571873,France,24,Under 30,1,9,Loyal (5+ yr),3,1,1 Product,1,655,107065.31,51959.82,Male,1,1,Active,Has Credit Card,0,Retained
15571917,Germany,38,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,771,137657.71,72985.61,Female,1,0,Inactive,Has Credit Card,0,Retained
15571928,France,43,30-45,2,4,Established (1-5 yr),2,3,3+ Products,3,679,0.0,115136.51,Female,1,0,Inactive,Has Credit Card,1,Churned
15571940,Spain,22,Under 30,1,3,Established (1-5 yr),2,1,1 Product,1,579,118680.57,49829.8,Male,1,1,Active,Has Credit Card,0,Retained
15571958,Spain,40,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,489,221532.8,171867.08,Male,1,0,Inactive,Has Credit Card,0,Retained
15571973,France,38,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,776,169824.46,169291.7,Female,1,0,Inactive,Has Credit Card,0,Retained
15571995,Germany,33,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,775,118897.1,26362.4,Female,1,1,Active,Has Credit Card,0,Retained
15572021,Germany,29,Under 30,1,8,Loyal (5+ yr),3,2,2 Products,2,798,80204.11,70223.22,Female,1,0,Inactive,Has Credit Card,0,Retained
15572022,France,36,30-45,2,6,Loyal (5+ yr),3,1,1 Product,1,605,0.0,690.84,Female,0,1,Active,No Credit Card,0,Retained
15572038,Germany,35,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,660,113948.58,188891.96,Male,1,0,Inactive,Has Credit Card,1,Churned
15572050,Germany,48,45-60,3,3,Established (1-5 yr),2,1,1 Product,1,768,122831.58,24533.89,Male,1,1,Active,Has Credit Card,1,Churned
15572051,France,40,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,721,0.0,144874.67,Male,1,1,Active,Has Credit Card,0,Retained
15572073,Spain,35,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,663,0.0,62634.94,Male,1,1,Active,Has Credit Card,0,Retained
15572093,France,24,Under 30,1,7,Loyal (5+ yr),3,1,1 Product,1,613,140453.91,129001.3,Female,1,0,Inactive,Has Credit Card,0,Retained
15572114,Spain,40,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,673,121629.22,3258.6,Male,1,1,Active,Has Credit Card,0,Retained
15572145,France,34,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,767,0.0,94767.77,Female,1,0,Inactive,Has Credit Card,0,Retained
15572158,Spain,41,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,604,0.0,11819.84,Male,0,0,Inactive,No Credit Card,0,Retained
15572174,France,29,Under 30,1,3,Established (1-5 yr),2,2,2 Products,2,825,148874.01,71192.82,Male,0,1,Active,No Credit Card,0,Retained
15572182,Germany,33,30-45,2,3,Established (1-5 yr),2,3,3+ Products,3,505,106506.77,45445.78,Female,1,0,Inactive,Has Credit Card,1,Churned
15572265,Germany,46,45-60,3,1,Established (1-5 yr),2,2,2 Products,2,646,170826.55,45041.32,Male,1,0,Inactive,Has Credit Card,0,Retained
15572291,France,40,30-45,2,6,Loyal (5+ yr),3,1,1 Product,1,825,132308.22,117122.5,Male,0,0,Inactive,No Credit Card,0,Retained
15572294,France,28,Under 30,1,7,Loyal (5+ yr),3,1,1 Product,1,623,0.0,129526.57,Male,0,0,Inactive,No Credit Card,0,Retained
15572356,Spain,73,60+,4,1,Established (1-5 yr),2,1,1 Product,1,689,108555.07,167969.15,Male,0,1,Active,No Credit Card,0,Retained
15572360,France,30,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,683,57657.49,79240.9,Male,0,0,Inactive,No Credit Card,0,Retained
15572361,Germany,34,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,790,164011.48,199420.41,Female,1,0,Inactive,Has Credit Card,0,Retained
15572374,Spain,36,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,733,0.0,108377.82,Male,0,1,Active,No Credit Card,0,Retained
15572390,Spain,39,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,850,0.0,103921.43,Female,1,0,Inactive,Has Credit Card,0,Retained
15572398,Spain,39,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,614,0.0,164018.98,Female,1,1,Active,Has Credit Card,0,Retained
15572408,Germany,39,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,714,149887.49,63846.36,Male,1,0,Inactive,Has Credit Card,0,Retained
15572415,France,34,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,580,0.0,160095.31,Male,1,1,Active,Has Credit Card,0,Retained
15572428,Germany,33,30-45,2,0,New (< 1 yr),1,1,1 Product,1,717,115777.23,81508.1,Female,1,1,Active,Has Credit Card,0,Retained
15572461,Germany,29,Under 30,1,4,Established (1-5 yr),2,2,2 Products,2,663,102714.65,21170.81,Female,0,0,Inactive,No Credit Card,0,Retained
15572467,France,37,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,506,0.0,127543.81,Male,1,1,Active,Has Credit Card,0,Retained
15572547,France,45,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,670,104930.38,155921.81,Female,1,0,Inactive,Has Credit Card,1,Churned
15572626,Spain,44,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,620,0.0,15627.51,Male,1,1,Active,Has Credit Card,0,Retained
15572631,France,25,Under 30,1,10,Loyal (5+ yr),3,1,1 Product,1,609,0.0,109895.16,Male,0,1,Active,No Credit Card,0,Retained
15572657,France,29,Under 30,1,8,Loyal (5+ yr),3,1,1 Product,1,472,102490.27,181224.56,Male,0,1,Active,No Credit Card,0,Retained
15572706,France,37,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,589,0.0,61324.87,Male,1,0,Inactive,Has Credit Card,0,Retained
15572728,Spain,36,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,704,127397.34,151335.24,Male,1,0,Inactive,Has Credit Card,0,Retained
15572735,Spain,27,Under 30,1,2,Established (1-5 yr),2,2,2 Products,2,433,0.0,153698.65,Male,1,1,Active,Has Credit Card,0,Retained
15572762,Germany,50,45-60,3,2,Established (1-5 yr),2,2,2 Products,2,410,102278.79,89822.48,Female,1,0,Inactive,Has Credit Card,0,Retained
15572767,France,29,Under 30,1,2,Established (1-5 yr),2,2,2 Products,2,777,0.0,124489.88,Male,1,0,Inactive,Has Credit Card,0,Retained
15572777,Spain,47,45-60,3,7,Loyal (5+ yr),3,1,1 Product,1,780,86006.21,37973.13,Male,1,1,Active,Has Credit Card,0,Retained
15572792,Spain,35,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,535,118989.92,135536.72,Male,1,1,Active,Has Credit Card,0,Retained
15572801,Spain,34,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,639,139393.19,33950.08,Male,0,0,Inactive,No Credit Card,0,Retained
15572956,France,36,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,683,115350.63,122305.91,Male,1,1,Active,Has Credit Card,0,Retained
15573045,France,62,60+,4,10,Loyal (5+ yr),3,2,2 Products,2,547,127738.75,85153.0,Male,1,1,Active,Has Credit Card,0,Retained
15573077,Germany,25,Under 30,1,8,Loyal (5+ yr),3,1,1 Product,1,620,141825.88,73857.94,Female,1,1,Active,Has Credit Card,1,Churned
15573086,France,42,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,564,99824.45,36721.4,Male,1,1,Active,Has Credit Card,0,Retained
15573112,Spain,29,Under 30,1,5,Established (1-5 yr),2,1,1 Product,1,602,103907.28,161229.84,Male,1,0,Inactive,Has Credit Card,0,Retained
15573152,France,41,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,620,0.0,88852.47,Female,0,0,Inactive,No Credit Card,0,Retained
15573171,Spain,63,60+,4,1,Established (1-5 yr),2,1,1 Product,1,695,146202.93,126688.83,Male,1,1,Active,Has Credit Card,1,Churned
15573242,France,50,45-60,3,6,Loyal (5+ yr),3,1,1 Product,1,691,136953.47,2704.98,Male,1,1,Active,Has Credit Card,0,Retained
15573278,France,39,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,743,0.0,44265.28,Male,1,0,Inactive,Has Credit Card,0,Retained
15573280,Germany,50,45-60,3,6,Loyal (5+ yr),3,2,2 Products,2,646,145295.31,27814.74,Male,1,1,Active,Has Credit Card,0,Retained
15573284,France,45,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,579,0.0,11514.39,Female,0,0,Inactive,No Credit Card,0,Retained
15573309,Spain,48,45-60,3,2,Established (1-5 yr),2,2,2 Products,2,626,0.0,95794.98,Female,1,1,Active,Has Credit Card,0,Retained
15573318,France,26,Under 30,1,8,Loyal (5+ yr),3,2,2 Products,2,610,0.0,166031.08,Male,1,0,Inactive,Has Credit Card,0,Retained
15573319,Germany,35,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,493,178317.6,197428.64,Female,0,0,Inactive,No Credit Card,0,Retained
15573348,France,35,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,850,102050.47,3769.71,Male,1,1,Active,Has Credit Card,0,Retained
15573452,Germany,42,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,663,115930.87,19862.78,Male,1,0,Inactive,Has Credit Card,0,Retained
15573456,Spain,46,45-60,3,9,Loyal (5+ yr),3,2,2 Products,2,648,127209.0,77405.95,Male,1,0,Inactive,Has Credit Card,1,Churned
15573520,Germany,49,45-60,3,6,Loyal (5+ yr),3,2,2 Products,2,692,110540.43,107472.99,Male,0,1,Active,No Credit Card,0,Retained
15573599,France,57,45-60,3,6,Loyal (5+ yr),3,2,2 Products,2,506,0.0,194421.12,Female,0,1,Active,No Credit Card,1,Churned
15573628,Germany,51,45-60,3,7,Loyal (5+ yr),3,1,1 Product,1,751,148074.79,146411.41,Female,1,0,Inactive,Has Credit Card,1,Churned
15573730,Germany,42,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,586,126704.49,41682.3,Male,1,0,Inactive,Has Credit Card,0,Retained
15573741,Spain,38,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,698,95010.92,105227.86,Male,1,1,Active,Has Credit Card,0,Retained
15573769,France,24,Under 30,1,7,Loyal (5+ yr),3,2,2 Products,2,764,0.0,186105.99,Female,1,0,Inactive,Has Credit Card,0,Retained
15573798,France,36,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,448,83947.12,81999.53,Female,1,0,Inactive,Has Credit Card,0,Retained
15573851,France,38,30-45,2,1,Established (1-5 yr),2,3,3+ Products,3,735,0.0,92220.12,Female,0,0,Inactive,No Credit Card,1,Churned
15573854,France,62,60+,4,5,Established (1-5 yr),2,2,2 Products,2,727,0.0,38652.96,Male,0,1,Active,No Credit Card,0,Retained
15573876,Spain,48,45-60,3,8,Loyal (5+ yr),3,2,2 Products,2,473,0.0,71139.8,Male,1,0,Inactive,Has Credit Card,0,Retained
15573888,Germany,43,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,648,107963.38,186438.86,Female,0,0,Inactive,No Credit Card,1,Churned
15573893,Germany,25,Under 30,1,9,Loyal (5+ yr),3,2,2 Products,2,569,173459.45,44381.06,Male,1,1,Active,Has Credit Card,0,Retained
15573926,Spain,38,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,735,86131.71,93478.96,Male,0,0,Inactive,No Credit Card,0,Retained
15573971,France,44,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,737,0.0,57898.58,Male,0,0,Inactive,No Credit Card,0,Retained
15574004,France,27,Under 30,1,6,Loyal (5+ yr),3,2,2 Products,2,429,117307.44,24020.49,Female,1,1,Active,Has Credit Card,0,Retained
15574012,Spain,44,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,645,113755.78,149756.71,Male,1,0,Inactive,Has Credit Card,1,Churned
15574068,Germany,56,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,504,104217.3,55857.48,Male,0,0,Inactive,No Credit Card,1,Churned
15574071,Germany,23,Under 30,1,2,Established (1-5 yr),2,2,2 Products,2,706,93301.97,127187.04,Male,0,1,Active,No Credit Card,0,Retained
15574072,France,62,60+,4,8,Loyal (5+ yr),3,1,1 Product,1,786,0.0,165702.64,Female,1,1,Active,Has Credit Card,0,Retained
15574115,Spain,41,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,656,101179.23,35230.61,Female,1,1,Active,Has Credit Card,0,Retained
15574119,Spain,64,60+,4,1,Established (1-5 yr),2,1,1 Product,1,598,62979.93,152273.57,Female,1,1,Active,Has Credit Card,0,Retained
15574122,France,34,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,817,129278.43,165562.84,Male,0,0,Inactive,No Credit Card,0,Retained
15574137,Spain,35,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,687,0.0,176450.19,Male,1,1,Active,Has Credit Card,0,Retained
15574142,Germany,28,Under 30,1,2,Established (1-5 yr),2,2,2 Products,2,458,171932.26,9578.24,Female,1,1,Active,Has Credit Card,0,Retained
15574167,France,33,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,665,101286.11,159840.51,Male,1,1,Active,Has Credit Card,0,Retained
15574169,Germany,32,30-45,2,0,New (< 1 yr),1,1,1 Product,1,595,92466.21,4721.3,Female,1,0,Inactive,Has Credit Card,0,Retained
15574206,France,37,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,718,0.0,55100.09,Female,1,1,Active,Has Credit Card,0,Retained
15574213,France,53,45-60,3,1,Established (1-5 yr),2,1,1 Product,1,789,158271.74,5036.39,Female,1,1,Active,Has Credit Card,1,Churned
15574237,France,21,Under 30,1,8,Loyal (5+ yr),3,2,2 Products,2,588,0.0,110114.19,Female,1,1,Active,Has Credit Card,0,Retained
15574283,France,31,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,580,0.0,64014.24,Male,0,1,Active,No Credit Card,0,Retained
15574296,France,23,Under 30,1,2,Established (1-5 yr),2,2,2 Products,2,757,80673.96,93991.65,Male,1,0,Inactive,Has Credit Card,0,Retained
15574305,France,36,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,680,116275.12,63795.8,Male,1,1,Active,Has Credit Card,0,Retained
15574324,Germany,29,Under 30,1,2,Established (1-5 yr),2,2,2 Products,2,568,129177.01,104617.99,Female,0,1,Active,No Credit Card,0,Retained
15574331,Germany,62,60+,4,3,Established (1-5 yr),2,1,1 Product,1,593,118233.81,24765.53,Female,0,1,Active,No Credit Card,1,Churned
15574352,France,43,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,850,161256.53,140071.57,Male,1,1,Active,Has Credit Card,0,Retained
15574369,Spain,53,45-60,3,5,Established (1-5 yr),2,1,1 Product,1,415,167259.44,22357.25,Male,1,1,Active,Has Credit Card,0,Retained
15574372,France,35,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,738,161274.05,181429.87,Male,1,0,Inactive,Has Credit Card,0,Retained
15574480,Spain,31,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,652,132862.59,158054.49,Male,0,0,Inactive,No Credit Card,0,Retained
15574523,France,39,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,576,0.0,68814.23,Male,1,1,Active,Has Credit Card,0,Retained
15574554,Germany,66,60+,4,8,Loyal (5+ yr),3,2,2 Products,2,537,103291.25,130664.79,Male,1,1,Active,Has Credit Card,0,Retained
15574558,Spain,32,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,718,0.0,41399.33,Male,1,1,Active,Has Credit Card,0,Retained
15574584,France,33,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,670,126679.69,39451.09,Male,1,1,Active,Has Credit Card,0,Retained
15574608,France,36,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,713,133889.35,143265.65,Male,1,1,Active,Has Credit Card,0,Retained
15574692,Spain,39,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,667,0.0,40721.24,Female,1,0,Inactive,Has Credit Card,1,Churned
15574743,Spain,29,Under 30,1,2,Established (1-5 yr),2,1,1 Product,1,577,0.0,168924.41,Male,1,1,Active,Has Credit Card,0,Retained
15574761,France,41,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,466,33563.95,178994.13,Female,1,0,Inactive,Has Credit Card,1,Churned
15574783,France,37,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,584,0.0,180363.56,Female,1,1,Active,Has Credit Card,0,Retained
15574795,France,38,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,495,63093.01,47089.72,Female,1,1,Active,Has Credit Card,0,Retained
15574830,Germany,58,45-60,3,2,Established (1-5 yr),2,2,2 Products,2,633,128137.42,147635.33,Male,1,0,Inactive,Has Credit Card,1,Churned
15574842,Germany,25,Under 30,1,2,Established (1-5 yr),2,3,3+ Products,3,653,158266.42,199357.24,Female,1,1,Active,Has Credit Card,0,Retained
15574858,France,37,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,530,0.0,287.99,Male,1,1,Active,Has Credit Card,0,Retained
